Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018]
Seychelles,SYC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,12044.947561918,12489.380700557,13508.5561958246
"Seychelles,SYC,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,6.13971623674457,6.09338162580584,5.35117698906762"
"Sierra Leone,SLE,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,206190305.198614,192860732.068202,215301474.474666"
Sierra Leone,SLE,Rural population (% of total population),SP.RUR.TOTL.ZS,58.772,58.364,57.945
Sierra Leone,SLE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.228,41.636,42.055
Sierra Leone,SLE,Population density (people per sq. km of land area),EN.POP.DNST,101.535577722361,103.746619562206,105.987170961485
Sierra Leone,SLE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,361.193816461742,401.139109893818,435.254584944061
"Sierra Leone,SLE,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,2.52980706419998,3.52570589587065,3.77996675695004"
"Singapore,SGP,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,74346869344.9149,79860598160.6199,91774762752.0759"
Singapore,SGP,Rural population (% of total population),SP.RUR.TOTL.ZS,0,0,0
Singapore,SGP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100
Singapore,SGP,Population density (people per sq. km of land area),EN.POP.DNST,7908.72056321932,7915.73043612911,7952.9984184018
Singapore,SGP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,44673.8263678165,47636.6818381981,50793.8245443193
"Singapore,SGP,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,5.41459113137073,4.94984275434501,4.55020057120615"
"Sint Maarten (Dutch part),SXM,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,..,..,.."
Sint Maarten (Dutch part),SXM,Rural population (% of total population),SP.RUR.TOTL.ZS,0,0,0
Sint Maarten (Dutch part),SXM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100
Sint Maarten (Dutch part),SXM,Population density (people per sq. km of land area),EN.POP.DNST,1175.55882352941,1193.35294117647,..
Sint Maarten (Dutch part),SXM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..
"Sint Maarten (Dutch part),SXM,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,10.0810196620887,9.73603911820853,8.51334640872217"
"Slovak Republic,SVK,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,26179190684.3907,27585605297.0897,31912432638.0615"
Slovak Republic,SVK,Rural population (% of total population),SP.RUR.TOTL.ZS,46.194,46.249,46.274
Slovak Republic,SVK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.806,53.751,53.726
Slovak Republic,SVK,Population density (people per sq. km of land area),EN.POP.DNST,112.953369384359,113.128785357737,113.285586522463
Slovak Republic,SVK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,12940.1522812122,13785.2737735238,15058.9723618195
"Slovak Republic,SVK,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,2.98059916596011,2.9328311377712,2.80815871532977"
"Slovenia,SVN,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,12496527126.787,13767885289.6768,15356929293.9887"
Slovenia,SVN,Rural population (% of total population),SP.RUR.TOTL.ZS,45.98,45.727,45.459
Slovenia,SVN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.02,54.273,54.541
Slovenia,SVN,Population density (people per sq. km of land area),EN.POP.DNST,102.524180819215,102.59100635951,102.96366052404
Slovenia,SVN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,16732.9226957343,18499.0379132653,20690.5788339878
"Slovenia,SVN,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,4.78528519474565,4.54564368289181,4.21483334690866"
"Small states,SST,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,..,..,.."
Small states,SST,Rural population (% of total population),SP.RUR.TOTL.ZS,42.166414204058,41.7181205650341,41.2750906399542
Small states,SST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.833585795942,58.2818794349659,58.7249093600458
Small states,SST,Population density (people per sq. km of land area),EN.POP.DNST,15.6747551810397,15.9487810912889,16.2249514526964
Small states,SST,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,9133.85035319593,9722.09093111693,10284.1992403381
"Small states,SST,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,11.2187907570074,11.8051004531858,10.5850270249916"
"Somalia,SOM,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,..,..,.."
Somalia,SOM,Rural population (% of total population),SP.RUR.TOTL.ZS,56.184,55.609,55.029
Somalia,SOM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.816,44.391,44.971
Somalia,SOM,Population density (people per sq. km of land area),EN.POP.DNST,22.6123202728983,23.2555217266554,23.9234769024771
Somalia,SOM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..
"Somalia,SOM,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,..,..,.."
"South Africa,ZAF,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,77786155226.803,91908750159.6196,95215544926.2878"
South Africa,ZAF,Rural population (% of total population),SP.RUR.TOTL.ZS,34.659,34.15,33.645
South Africa,ZAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.341,65.85,66.355
South Africa,ZAF,Population density (people per sq. km of land area),EN.POP.DNST,46.3309845106299,46.987817062213,47.6301197767684
South Africa,ZAF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4251.40810246554,4957.25826978906,5117.29707235575
"South Africa,ZAF,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,5.99155673012446,6.12984563972454,5.82867789187758"
"South Asia,SAS,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,752975260906.544,859687470741.162,896130236677.068"
South Asia,SAS,Rural population (% of total population),SP.RUR.TOTL.ZS,66.8536749076722,66.4358628594987,66.0076387543573
South Asia,SAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.1463250923278,33.5641371405013,33.9923612456427
South Asia,SAS,Population density (people per sq. km of land area),EN.POP.DNST,371.189058095032,375.730175506376,380.247133746081
South Asia,SAS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1477.32649888283,1663.14924127257,1683.81648375576
"South Asia,SAS,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,4.27754916641821,4.12788602483481,4.0941947104146"
"South Asia (IDA & IBRD),TSA,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,752975260906.544,859687470741.162,896130236677.068"
South Asia (IDA & IBRD),TSA,Rural population (% of total population),SP.RUR.TOTL.ZS,66.8536749076722,66.4358628594987,66.0076387543573
South Asia (IDA & IBRD),TSA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.1463250923278,33.5641371405013,33.9923612456427
South Asia (IDA & IBRD),TSA,Population density (people per sq. km of land area),EN.POP.DNST,371.189058095032,375.730175506376,380.247133746081
South Asia (IDA & IBRD),TSA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1477.32649888283,1663.14924127257,1683.81648375576
"South Asia (IDA & IBRD),TSA,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,4.27754916641821,4.12788602483481,4.0941947104146"
"South Sudan,SSD,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,..,..,.."
South Sudan,SSD,Rural population (% of total population),SP.RUR.TOTL.ZS,80.908,80.654,80.385
South Sudan,SSD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.092,19.346,19.615
South Sudan,SSD,Population density (people per sq. km of land area),EN.POP.DNST,..,..,..
South Sudan,SSD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..
"South Sudan,SSD,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,15.5936949332561,15.2880466259333,14.3628279932358"
"Spain,ESP,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,246520287884.474,263905432259.259,283703808507.308"
Spain,ESP,Rural population (% of total population),SP.RUR.TOTL.ZS,20.16,19.92,19.679
Spain,ESP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.84,80.08,80.321
Spain,ESP,Population density (people per sq. km of land area),EN.POP.DNST,93.0492658676261,93.2678044400906,93.6747673244434
Spain,ESP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,22456.7734924392,23746.2689137582,25686.453872048
"Spain,ESP,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,5.10443317171737,5.38527908846426,5.7986812093149"
"Sri Lanka,LKA,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,22924773528.541,24021197166.3483,23996365516.7959"
Sri Lanka,LKA,Rural population (% of total population),SP.RUR.TOTL.ZS,81.689,81.616,81.524
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.311,18.384,18.476
Sri Lanka,LKA,Population density (people per sq. km of land area),EN.POP.DNST,338.111943868601,341.955031095519,345.558922022006
Sri Lanka,LKA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3511.18014359959,3695.33517611683,3690.4654007413
"Sri Lanka,LKA,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,9.7902355265832,9.48379308731092,9.26581828380392"
"Sudan,SDN,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,2216949788.30272,2843163659.21537,973371772.067498"
Sudan,SDN,Rural population (% of total population),SP.RUR.TOTL.ZS,65.879,65.63,65.358
Sudan,SDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.121,34.37,34.642
Sudan,SDN,Population density (people per sq. km of land area),EN.POP.DNST,..,..,..
Sudan,SDN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1942.13387426625,2479.86163076001,764.36080711332
"Sudan,SDN,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,2.2763733229142,0.295445026090438,0.157818441898368"
"Suriname,SUR,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,959605689.882156,990023638.767579,1298894472.36181"
Suriname,SUR,Rural population (% of total population),SP.RUR.TOTL.ZS,33.96,33.959,33.94
Suriname,SUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.04,66.041,66.06
Suriname,SUR,Population density (people per sq. km of land area),EN.POP.DNST,3.62107692307692,3.65702564102564,3.69225
Suriname,SUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3590.89169143696,2787.81292680019,3457.75595616711
"Suriname,SUR,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,6.57946456016278,5.46429541110201,4.93243932748648"
"Sweden,SWE,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,112643767659.199,119549261582.903,125457428811.865"
Sweden,SWE,Rural population (% of total population),SP.RUR.TOTL.ZS,13.148,12.854,12.569
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.852,87.146,87.431
Sweden,SWE,Population density (people per sq. km of land area),EN.POP.DNST,24.3624880312293,24.6929807763129,24.9814981218237
Sweden,SWE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,43610.0504422398,45392.7670015836,46001.8397216442
"Sweden,SWE,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,7.34975300778665,7.61175317913859,7.4412874717145"
"Switzerland,CHE,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,167838381226.784,171306415713.887,176365619620.609"
Switzerland,CHE,Rural population (% of total population),SP.RUR.TOTL.ZS,26.261,26.239,26.203
Switzerland,CHE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.739,73.761,73.797
Switzerland,CHE,Population density (people per sq. km of land area),EN.POP.DNST,211.89740340796,213.883991070172,215.437463043118
Switzerland,CHE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,64061.6130868952,64629.7700060806,65577.7381727726
"Switzerland,CHE,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,5.15514995854792,5.45534984760418,5.43604751623313"
"Syrian Arab Republic,SYR,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,..,..,.."
Syrian Arab Republic,SYR,Rural population (% of total population),SP.RUR.TOTL.ZS,47.165,46.5,45.838
Syrian Arab Republic,SYR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.835,53.5,54.162
Syrian Arab Republic,SYR,Population density (people per sq. km of land area),EN.POP.DNST,95.0494635952731,92.9477863094266,92.0671077710614
Syrian Arab Republic,SYR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..
"Syrian Arab Republic,SYR,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,..,..,.."
"Tajikistan,TJK,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,1893576834.23306,1932851445.07994,2061287699.97377"
Tajikistan,TJK,Rural population (% of total population),SP.RUR.TOTL.ZS,73.149,73.018,72.866
Tajikistan,TJK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.851,26.982,27.134
Tajikistan,TJK,Population density (people per sq. km of land area),EN.POP.DNST,62.4222134159522,63.9834858419194,65.5727141724908
Tajikistan,TJK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,850.708924973746,856.933322362751,888.214433958264
"Tajikistan,TJK,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,0.840461940932194,0.546327782897688,0.751505583280802"
"Tanzania,TZA,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,12373024922.5341,13383223840.231,.."
Tanzania,TZA,Rural population (% of total population),SP.RUR.TOTL.ZS,67.667,66.947,66.224
Tanzania,TZA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.333,33.053,33.776
Tanzania,TZA,Population density (people per sq. km of land area),EN.POP.DNST,59.8902573944457,61.7113411605329,63.5790787988259
Tanzania,TZA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,801.65899532548,818.028467796481,848.1282391025
"Tanzania,TZA,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,9.32324850014205,9.10173029739752,8.27664312087966"
"Thailand,THA,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,147379874434.787,160599473184.874,176619767132.361"
Thailand,THA,Rural population (% of total population),SP.RUR.TOTL.ZS,51.552,50.8,50.051
Thailand,THA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.448,49.2,49.949
Thailand,THA,Population density (people per sq. km of land area),EN.POP.DNST,135.002311652215,135.469196891699,135.897206835131
Thailand,THA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4590.37397678386,5072.78520293956,5556.68981934651
"Thailand,THA,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,5.09305395074231,5.1159287831254,5.17345477997521"
"Timor-Leste,TLS,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,315338434.785525,250132299.547742,256677244.795173"
Timor-Leste,TLS,Rural population (% of total population),SP.RUR.TOTL.ZS,70.15,69.788,69.422
Timor-Leste,TLS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.85,30.212,30.578
Timor-Leste,TLS,Population density (people per sq. km of land area),EN.POP.DNST,81.9965030262273,83.6086751849361,85.270477471419
Timor-Leste,TLS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1170.69131301473,1134.65724191603,1370.7970524727
"Timor-Leste,TLS,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,10.1237421572099,12.2019478175775,12.3617053609276"
"Togo,TGO,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,760190251.323983,738857347.551488,828141504.17727"
Togo,TGO,Rural population (% of total population),SP.RUR.TOTL.ZS,59.372,58.838,58.298
Togo,TGO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.628,41.162,41.702
Togo,TGO,Population density (people per sq. km of land area),EN.POP.DNST,138.075969847398,141.542103327818,145.046773303916
Togo,TGO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,433.997524135398,456.297040190811,522.731579017311
"Togo,TGO,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,2.29153865095114,2.72650452871454,.."
"Trinidad and Tobago,TTO,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,8357969710.60129,8884608009.44022,9999660306.01997"
Trinidad and Tobago,TTO,Rural population (% of total population),SP.RUR.TOTL.ZS,46.75,46.795,46.816
Trinidad and Tobago,TTO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.25,53.205,53.184
Trinidad and Tobago,TTO,Population density (people per sq. km of land area),EN.POP.DNST,268.530994152047,269.799610136452,270.927485380117
Trinidad and Tobago,TTO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,13587.1446265392,13589.6641933215,13197.7005739429
"Trinidad and Tobago,TTO,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,2.34184823712454,1.54034627953038,1.62281517758215"
"Tunisia,TUN,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,10027001862.1974,9216375960.98206,9045222713.3628"
Tunisia,TUN,Rural population (% of total population),SP.RUR.TOTL.ZS,31.654,31.358,31.055
Tunisia,TUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.346,68.642,68.945
Tunisia,TUN,Population density (people per sq. km of land area),EN.POP.DNST,72.7596936148301,73.5932221936148,74.4413233779609
Tunisia,TUN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2911.65845044656,2738.07435295143,2679.00064814542
"Tunisia,TUN,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,3.84848295519689,3.85628885212722,3.87008547532526"
"Turkey,TUR,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,243425230879.1,249021663881.914,227338959350.601"
Turkey,TUR,Rural population (% of total population),SP.RUR.TOTL.ZS,25.866,25.356,24.857
Turkey,TUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.134,74.644,75.143
Turkey,TUR,Population density (people per sq. km of land area),EN.POP.DNST,103.714413419435,105.377768538129,106.960128893104
Turkey,TUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,8919.87600557982,8711.52435086352,7646.07017934042
"Turkey,TUR,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,2.30110865354233,2.0318745415534,2.01651010072454"
"Turks and Caicos Islands,TCA,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,87111660,89240730,98735090"
Turks and Caicos Islands,TCA,Rural population (% of total population),SP.RUR.TOTL.ZS,7.483,7.18300000000001,6.902
Turks and Caicos Islands,TCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.517,92.817,93.098
Turks and Caicos Islands,TCA,Population density (people per sq. km of land area),EN.POP.DNST,38.4831578947368,39.0684210526316,39.6473684210526
Turks and Caicos Islands,TCA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,23846.5994264269,23277.5308330518,23991.2788742366
"Turks and Caicos Islands,TCA,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,1.02730197256287,0.866261883866442,0.771748828183622"
"Uganda,UGA,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,4978635809.82859,5286524070.96902,5455737109.65913"
Uganda,UGA,Rural population (% of total population),SP.RUR.TOTL.ZS,77.376,76.804,76.226
Uganda,UGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.624,23.196,23.774
Uganda,UGA,Population density (people per sq. km of land area),EN.POP.DNST,197.723449032515,205.27860063834,213.061734490325
Uganda,UGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,386.776453476322,402.473085400578,435.280068431498
"Uganda,UGA,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,4.72138552745262,4.88899651685123,3.8633657661325"
"Ukraine,UKR,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,21638390218.893,26218313619.034,30477013290.1969"
Ukraine,UKR,Rural population (% of total population),SP.RUR.TOTL.ZS,30.846,30.754,30.648
Ukraine,UKR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.154,69.246,69.352
Ukraine,UKR,Population density (people per sq. km of land area),EN.POP.DNST,77.6893179581902,77.389796129745,77.0296673514129
Ukraine,UKR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1859.47215989417,2235.81738633347,2619.90487808883
"Ukraine,UKR,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,12.0203579802139,12.055285385206,11.7542764744263"
"United Arab Emirates,ARE,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,147990514980.47,162288487742.799,193792150205.39"
United Arab Emirates,ARE,Rural population (% of total population),SP.RUR.TOTL.ZS,14.035,13.752,13.478
United Arab Emirates,ARE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,85.965,86.248,86.522
United Arab Emirates,ARE,Population density (people per sq. km of land area),EN.POP.DNST,131.807659814137,133.584947901999,135.609110109828
United Arab Emirates,ARE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,35478.9754655022,36895.77854417,39234.8699551642
"United Arab Emirates,ARE,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,..,..,.."
"United Kingdom,GBR,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,473685761595.192,468259695504.51,499941542289.208"
United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,17.114,16.857,16.602
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.886,83.143,83.398
United Kingdom,GBR,Population density (people per sq. km of land area),EN.POP.DNST,271.200731616583,273.049472988054,274.708981936924
United Kingdom,GBR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,34098.9491588325,33877.1787993963,35837.0021032551
"United Kingdom,GBR,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,8.29677031393296,7.73116394548436,7.52607101184695"
"United States,USA,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,3358857397000,3547888825000,.."
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,18.138,17.942,17.744
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.862,82.058,82.256
United States,USA,Population density (people per sq. km of land area),EN.POP.DNST,35.3040869447341,35.5275628537883,35.7136220923495
United States,USA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,49635.0904176645,51309.1085530083,53489.6822354719
"United States,USA,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,5.92017860689564,5.98621063151835,5.96064163794602"
"Upper middle income,UMC,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,7175389413744.44,7999299902507.45,8752126687697.34"
Upper middle income,UMC,Rural population (% of total population),SP.RUR.TOTL.ZS,35.3834415662921,34.566384264302,33.7665675417461
Upper middle income,UMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.6165584337079,65.433615735698,66.2334324582539
Upper middle income,UMC,Population density (people per sq. km of land area),EN.POP.DNST,44.8130910186276,45.1535105636847,45.4688426005449
Upper middle income,UMC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,6212.87380652982,6761.83887702071,7215.79751028741
"Upper middle income,UMC,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,9.35243677888962,8.93795096849279,8.61858070247524"
"Uruguay,URY,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,13456035832.5869,13982332800.0299,14597016020.4236"
Uruguay,URY,Rural population (% of total population),SP.RUR.TOTL.ZS,4.85599999999999,4.76000000000001,4.666
Uruguay,URY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,95.144,95.24,95.334
Uruguay,URY,Population density (people per sq. km of land area),EN.POP.DNST,19.5642326591247,19.635733059079,19.7080276539824
Uruguay,URY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,13039.6106638245,13718.9933390654,14118.8555013266
"Uruguay,URY,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,9.6537011728743,9.92040169090308,9.98028567270541"
"Uzbekistan,UZB,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,19743984080.9563,14626660361.4724,14352411348.1523"
Uzbekistan,UZB,Rural population (% of total population),SP.RUR.TOTL.ZS,49.35,49.45,49.522
Uzbekistan,UZB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.65,50.55,50.478
Uzbekistan,UZB,Population density (people per sq. km of land area),EN.POP.DNST,74.8657733897508,76.1368124118477,77.4692054536906
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2359.25631090243,1643.44324301102,1314.7888669396
"Uzbekistan,UZB,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,12.6510511148089,12.7930900966438,11.6108708806334"
"Venezuela,VEN,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,..,..,.."
Venezuela,VEN,Rural population (% of total population),SP.RUR.TOTL.ZS,11.835,11.817,11.792
Venezuela,VEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.165,88.183,88.208
Venezuela,VEN,Population density (people per sq. km of land area),EN.POP.DNST,33.8372870018706,33.3205702624568,32.7307919052208
Venezuela,VEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..
"Venezuela,VEN,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,11.3134444013948,..,.."
"Vietnam,VNM,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,67156186290.1778,74740523915.8058,83942474244.5928"
Vietnam,VNM,Rural population (% of total population),SP.RUR.TOTL.ZS,65.49,64.787,64.081
Vietnam,VNM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.51,35.213,35.919
Vietnam,VNM,Population density (people per sq. km of land area),EN.POP.DNST,301.992208211049,305.08156867804,308.125245912213
Vietnam,VNM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1873.63355660082,1935.85323540245,2106.39023167967
"Vietnam,VNM,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,2.46849920733748,2.27670041061918,2.40608364448114"
"Yemen,YEM,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,14434711467.5388,11287573496.326,7721469361.98502"
Yemen,YEM,Rural population (% of total population),SP.RUR.TOTL.ZS,64.606,63.984,63.358
Yemen,YEM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.394,36.016,36.642
Yemen,YEM,Population density (people per sq. km of land area),EN.POP.DNST,51.4578669242571,52.7204594958047,53.9778529083092
Yemen,YEM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..
"Yemen,YEM,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,0.678285595394158,..,.."
"Zambia,ZMB,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,7308418827.45379,9649897578.65434,9690048861.64791"
Zambia,ZMB,Rural population (% of total population),SP.RUR.TOTL.ZS,57.562,57.024,56.479
Zambia,ZMB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.438,42.976,43.521
